"","land","plot","year","species","abundance","height","id"
"5138","Hogsmeade",4,2016,"XXXlitter",2,0,"2016KO4102"
"5139","Hogsmeade",4,2016,"Arctagrostis latifolia",2,1.5,"2016KO413"
"5140","Hogsmeade",4,2016,"Arctagrostis latifolia",2,44.4,"2016KO423"
"5141","Hogsmeade",4,2016,"YALix arctica",2,4.3,"2016KO433"
"5142","Hogsmeade",4,2016,"Arctagrostis latifolia",2,6.9,"2016KO443"
"5143","Hogsmeade",4,2016,"Dryas integrifolia",3,3.8,"2016KO453"
"5144","Hogsmeade",4,2016,"Arctagrostis latifolia",2,13.4,"2016KO463"
"5145","Hogsmeade",4,2016,"Oxytropis campestris",2,3,"2016KO483"
"5146","Hogsmeade",4,2016,"Arctagrostis latifolia",2,9,"2016KO493"
"5147","Hogsmeade",4,2016,"YALix arctica",3,5,"2016KO4103"
"5148","Hogsmeade",4,2016,"Arctagrostis latifolia",2,1.4,"2016KO454"
"5149","Hogsmeade",4,2016,"Arctagrostis latifolia",2,3.5,"2016KO464"
"5150","Hogsmeade",4,2016,"Arctagrostis latifolia",2,33.4,"2016KO474"
"5151","Hogsmeade",4,2016,"XXXlitter",2,0,"2016KO484"
"5152","Hogsmeade",4,2016,"YALix arctica",2,6.1,"2016KO4104"
"5153","Hogsmeade",4,2016,"XXXlitter",2,0,"2016KO415"
"5154","Hogsmeade",4,2016,"Poa arctica",2,5.5,"2016KO425"
"5155","Hogsmeade",4,2016,"Arctagrostis latifolia",3,11.5,"2016KO435"
"5156","Hogsmeade",4,2016,"Dryas integrifolia",2,4,"2016KO475"
"5157","Hogsmeade",4,2016,"YALix arctica",2,1.9,"2016KO485"
"5158","Hogsmeade",4,2016,"Dryas integrifolia",3,1.5,"2016KO495"
"5159","Hogsmeade",4,2016,"Dryas integrifolia",2,1.6,"2016KO4105"
"5160","Hogsmeade",4,2016,"Arctagrostis latifolia",2,13.1,"2016KO426"
"5161","Hogsmeade",4,2016,"Dryas integrifolia",2,10.1,"2016KO436"
"5162","Hogsmeade",4,2016,"Arctagrostis latifolia",2,1.6,"2016KO466"
"5163","Hogsmeade",4,2016,"Oxytropis campestris",2,5.5,"2016KO476"
"5164","Hogsmeade",4,2016,"XXXlitter",2,0,"2016KO486"
"5165","Hogsmeade",4,2016,"Arctagrostis latifolia",3,3.5,"2016KO417"
"5166","Hogsmeade",4,2016,"Arctagrostis latifolia",2,3.1,"2016KO457"
"5167","Hogsmeade",4,2016,"Arctagrostis latifolia",2,35.6,"2016KO467"
"5168","Hogsmeade",4,2016,"Polygonum viviparum",2,6.1,"2016KO487"
"5169","Hogsmeade",4,2016,"Arctagrostis latifolia",3,9.5,"2016KO497"
"5170","Hogsmeade",4,2016,"XXXothermoss",2,0,"2016KO4107"
"5171","Hogsmeade",4,2016,"Arctagrostis latifolia",2,1.6,"2016KO418"
"5172","Hogsmeade",4,2016,"Arctagrostis latifolia",2,9.1,"2016KO428"
"5173","Hogsmeade",4,2016,"Festuca baffinensis",2,4.1,"2016KO438"
"5174","Hogsmeade",4,2016,"Pedicularis vertisilata",2,3,"2016KO458"
"5175","Hogsmeade",4,2016,"XXXbareground",2,0,"2016KO468"
"5176","Hogsmeade",4,2016,"Dryas integrifolia",3,1.6,"2016KO478"
"5177","Hogsmeade",4,2016,"Dryas integrifolia",2,6.5,"2016KO488"
"5178","Hogsmeade",4,2016,"Poa arctica",2,5.9,"2016KO498"
"5179","Hogsmeade",4,2016,"Dryas integrifolia",5,5.6,"2016KO4108"
"5180","Hogsmeade",4,2016,"XXXlitter",2,0,"2016KO429"
"5181","Hogsmeade",4,2016,"YALix arctica",2,5.4,"2016KO439"
"5182","Hogsmeade",4,2016,"Arctagrostis latifolia",2,4.1,"2016KO449"
"5183","Hogsmeade",4,2016,"XXXbareground",2,0,"2016KO459"
"5184","Hogsmeade",4,2016,"YALix arctica",5,1.9,"2016KO469"
"5185","Hogsmeade",4,2016,"XXXbareground",2,0,"2016KO479"
"5186","Hogsmeade",4,2016,"Dryas integrifolia",2,1,"2016KO4109"
"5187","Hogsmeade",4,2016,"Dryas integrifolia",2,1.6,"2016KO4110"
"5188","Hogsmeade",4,2016,"Arctagrostis latifolia",2,8.5,"2016KO4210"
"5189","Hogsmeade",4,2016,"Arctagrostis latifolia",2,10.1,"2016KO4310"
"5190","Hogsmeade",4,2016,"XXXlitter",2,0,"2016KO4410"
"5191","Hogsmeade",4,2016,"Arctagrostis latifolia",2,33,"2016KO4510"
"5192","Hogsmeade",4,2016,"Arctagrostis latifolia",2,18.9,"2016KO4610"
"5193","Hogsmeade",4,2016,"Arctagrostis latifolia",2,4.9,"2016KO4710"
"5194","Hogsmeade",4,2016,"Dryas integrifolia",2,8.9,"2016KO4810"
"5195","Hogsmeade",4,2016,"Poa arctica",2,5.3,"2016KO4910"
"5196","Hogsmeade",3,2016,"Arctagrostis latifolia",2,9.3,"2016KO311"
"5197","Hogsmeade",3,2016,"Arctagrostis latifolia",2,4.9,"2016KO321"
"5198","Hogsmeade",3,2016,"Dryas integrifolia",2,5.1,"2016KO341"
"5199","Hogsmeade",3,2016,"Arctagrostis latifolia",2,5.4,"2016KO351"
"5200","Hogsmeade",3,2016,"XXXlitter",2,0,"2016KO361"
"5201","Hogsmeade",3,2016,"Dryas integrifolia",3,3,"2016KO371"
"5202","Hogsmeade",3,2016,"Arctagrostis latifolia",2,43.4,"2016KO381"
"5203","Hogsmeade",3,2016,"Dryas integrifolia",2,4,"2016KO391"
"5204","Hogsmeade",3,2016,"Arctagrostis latifolia",2,6.1,"2016KO3101"
"5205","Hogsmeade",3,2016,"Dryas integrifolia",5,4.5,"2016KO322"
"5206","Hogsmeade",3,2016,"Arctagrostis latifolia",2,9.5,"2016KO332"
"5207","Hogsmeade",3,2016,"Arctagrostis latifolia",2,4.5,"2016KO342"
"5208","Hogsmeade",3,2016,"Arctagrostis latifolia",2,4.1,"2016KO352"
"5209","Hogsmeade",3,2016,"Arctagrostis latifolia",2,16.9,"2016KO362"
"5210","Hogsmeade",3,2016,"Dryas integrifolia",5,4,"2016KO372"
"5211","Hogsmeade",3,2016,"Arctagrostis latifolia",2,5.3,"2016KO3102"
"5212","Hogsmeade",3,2016,"Arctagrostis latifolia",2,38.5,"2016KO323"
"5213","Hogsmeade",3,2016,"Arctagrostis latifolia",2,33.6,"2016KO333"
"5214","Hogsmeade",3,2016,"XXXothergram",2,6.3,"2016KO343"
"5215","Hogsmeade",3,2016,"XXXlitter",2,0,"2016KO353"
"5216","Hogsmeade",3,2016,"Dryas integrifolia",2,1.1,"2016KO363"
"5217","Hogsmeade",3,2016,"YALix arctica",2,5.4,"2016KO393"
"5218","Hogsmeade",3,2016,"Arctagrostis latifolia",2,15.8,"2016KO3103"
"5219","Hogsmeade",3,2016,"Arctagrostis latifolia",2,1.9,"2016KO324"
"5220","Hogsmeade",3,2016,"XXXothergram",2,18.5,"2016KO334"
"5221","Hogsmeade",3,2016,"Arctagrostis latifolia",2,33.5,"2016KO344"
"5222","Hogsmeade",3,2016,"Arctagrostis latifolia",2,5.9,"2016KO354"
"5223","Hogsmeade",3,2016,"XXXlitter",2,0,"2016KO374"
"5224","Hogsmeade",3,2016,"Arctagrostis latifolia",3,5.9,"2016KO384"
"5225","Hogsmeade",3,2016,"Arctagrostis latifolia",3,13.4,"2016KO394"
"5226","Hogsmeade",3,2016,"Arctagrostis latifolia",3,5,"2016KO315"
"5227","Hogsmeade",3,2016,"Arctagrostis latifolia",2,4,"2016KO325"
"5228","Hogsmeade",3,2016,"Arctagrostis latifolia",2,35,"2016KO345"
"5229","Hogsmeade",3,2016,"XXXothermoss",2,0,"2016KO365"
"5230","Hogsmeade",3,2016,"Arctagrostis latifolia",2,11.5,"2016KO375"
"5231","Hogsmeade",3,2016,"Arctagrostis latifolia",2,6,"2016KO385"
"5232","Hogsmeade",3,2016,"Dryas integrifolia",5,6.4,"2016KO395"
"5233","Hogsmeade",3,2016,"Arctagrostis latifolia",2,4.8,"2016KO3105"
"5234","Hogsmeade",3,2016,"Dryas integrifolia",2,0.9,"2016KO316"
"5235","Hogsmeade",3,2016,"XXXothermoss",2,0,"2016KO326"
"5236","Hogsmeade",3,2016,"Dryas integrifolia",2,3,"2016KO346"
"5237","Hogsmeade",3,2016,"Dryas integrifolia",2,1,"2016KO356"
"5238","Hogsmeade",3,2016,"Arctagrostis latifolia",2,4.9,"2016KO366"
"5239","Hogsmeade",3,2016,"Arctagrostis latifolia",5,10.9,"2016KO386"
"5240","Hogsmeade",3,2016,"Arctagrostis latifolia",2,3.1,"2016KO396"
"5241","Hogsmeade",3,2016,"Dryas integrifolia",2,0.9,"2016KO317"
"5242","Hogsmeade",3,2016,"YALix arctica",2,4.3,"2016KO337"
"5243","Hogsmeade",3,2016,"Dryas integrifolia",2,0.6,"2016KO347"
"5244","Hogsmeade",3,2016,"YALix arctica",2,3.1,"2016KO357"
"5245","Hogsmeade",3,2016,"Arctagrostis latifolia",2,8.1,"2016KO377"
"5246","Hogsmeade",3,2016,"Poa arctica",2,1.9,"2016KO387"
"5247","Hogsmeade",3,2016,"XXXlitter",2,0,"2016KO397"
"5248","Hogsmeade",3,2016,"Poa arctica",2,4,"2016KO3107"
"5249","Hogsmeade",3,2016,"Dryas integrifolia",5,1.5,"2016KO338"
"5250","Hogsmeade",3,2016,"YALix arctica",2,4.4,"2016KO348"
"5251","Hogsmeade",3,2016,"Dryas integrifolia",2,3.1,"2016KO358"
"5252","Hogsmeade",3,2016,"Oxytropis campestris",2,4.1,"2016KO378"
"5253","Hogsmeade",3,2016,"Arctagrostis latifolia",2,4.4,"2016KO398"
"5254","Hogsmeade",3,2016,"Arctagrostis latifolia",2,41.5,"2016KO329"
"5255","Hogsmeade",3,2016,"Dryas integrifolia",3,3.8,"2016KO339"
"5256","Hogsmeade",3,2016,"XXXbareground",2,0,"2016KO349"
"5257","Hogsmeade",3,2016,"Dryas integrifolia",5,3.1,"2016KO359"
"5258","Hogsmeade",3,2016,"YALix arctica",2,1.6,"2016KO369"
"5259","Hogsmeade",3,2016,"Poa arctica",2,3.5,"2016KO3109"
"5260","Hogsmeade",3,2016,"YALix arctica",2,3.4,"2016KO3110"
"5261","Hogsmeade",3,2016,"YALix arctica",2,4.6,"2016KO3210"
"5262","Hogsmeade",3,2016,"Arctagrostis latifolia",2,15.5,"2016KO3310"
"5263","Hogsmeade",3,2016,"XXXbareground",2,0,"2016KO3410"
"5264","Hogsmeade",3,2016,"XXXlitter",2,0,"2016KO3510"
"5265","Hogsmeade",3,2016,"Dryas integrifolia",2,1.4,"2016KO3710"
"5266","Hogsmeade",3,2016,"Dryas integrifolia",5,1.4,"2016KO3810"
"5267","Hogsmeade",3,2016,"Poa arctica",2,4.1,"2016KO3910"
"5268","Hogsmeade",2,2016,"Alopecurus alpinus",2,6.4,"2016KO221"
"5269","Hogsmeade",2,2016,"Alopecurus alpinus",3,10.9,"2016KO231"
"5270","Hogsmeade",2,2016,"Alopecurus alpinus",2,6.6,"2016KO251"
"5271","Hogsmeade",2,2016,"Alopecurus alpinus",3,4,"2016KO291"
"5272","Hogsmeade",2,2016,"Alopecurus alpinus",2,11.4,"2016KO212"
"5273","Hogsmeade",2,2016,"Alopecurus alpinus",3,6.4,"2016KO222"
"5274","Hogsmeade",2,2016,"XXXbareground",2,0,"2016KO232"
"5275","Hogsmeade",2,2016,"Alopecurus alpinus",2,6.1,"2016KO242"
"5276","Hogsmeade",2,2016,"Alopecurus alpinus",2,14,"2016KO262"
"5277","Hogsmeade",2,2016,"Alopecurus alpinus",2,4.5,"2016KO272"
"5278","Hogsmeade",2,2016,"Alopecurus alpinus",3,15.4,"2016KO292"
"5279","Hogsmeade",2,2016,"Alopecurus alpinus",2,8.9,"2016KO2102"
"5280","Hogsmeade",2,2016,"Alopecurus alpinus",2,6.1,"2016KO233"
"5281","Hogsmeade",2,2016,"Alopecurus alpinus",2,4.1,"2016KO263"
"5282","Hogsmeade",2,2016,"Alopecurus alpinus",2,5.1,"2016KO273"
"5283","Hogsmeade",2,2016,"Alopecurus alpinus",2,10,"2016KO283"
"5284","Hogsmeade",2,2016,"Alopecurus alpinus",2,14,"2016KO293"
"5285","Hogsmeade",2,2016,"Alopecurus alpinus",2,3.4,"2016KO224"
"5286","Hogsmeade",2,2016,"Alopecurus alpinus",2,36,"2016KO234"
"5287","Hogsmeade",2,2016,"XXXlitter",2,1.5,"2016KO254"
"5288","Hogsmeade",2,2016,"Alopecurus alpinus",2,9.6,"2016KO244"
"5289","Hogsmeade",2,2016,"Dryas integrifolia",2,6.6,"2016KO274"
"5290","Hogsmeade",2,2016,"Alopecurus alpinus",2,11,"2016KO2104"
"5291","Hogsmeade",2,2016,"Alopecurus alpinus",2,4.4,"2016KO225"
"5292","Hogsmeade",2,2016,"Alopecurus alpinus",2,10.3,"2016KO235"
"5293","Hogsmeade",2,2016,"Alopecurus alpinus",2,8.8,"2016KO245"
"5294","Hogsmeade",2,2016,"Dryas integrifolia",2,38,"2016KO255"
"5295","Hogsmeade",2,2016,"Alopecurus alpinus",2,11.8,"2016KO285"
"5296","Hogsmeade",2,2016,"Alopecurus alpinus",2,9,"2016KO2105"
"5297","Hogsmeade",2,2016,"Alopecurus alpinus",2,9.1,"2016KO246"
"5298","Hogsmeade",2,2016,"Dryas integrifolia",2,3.5,"2016KO256"
"5299","Hogsmeade",2,2016,"Alopecurus alpinus",2,5.9,"2016KO266"
"5300","Hogsmeade",2,2016,"Dryas integrifolia",2,9.9,"2016KO276"
"5301","Hogsmeade",2,2016,"Alopecurus alpinus",2,10.5,"2016KO286"
"5302","Hogsmeade",2,2016,"Alopecurus alpinus",2,34.9,"2016KO227"
"5303","Hogsmeade",2,2016,"Alopecurus alpinus",2,11,"2016KO237"
"5304","Hogsmeade",2,2016,"Dryas integrifolia",5,4.9,"2016KO247"
"5305","Hogsmeade",2,2016,"Alopecurus alpinus",2,6.1,"2016KO257"
"5306","Hogsmeade",2,2016,"Alopecurus alpinus",3,8.5,"2016KO267"
"5307","Hogsmeade",2,2016,"Alopecurus alpinus",2,33.5,"2016KO218"
"5308","Hogsmeade",2,2016,"Alopecurus alpinus",2,6.3,"2016KO228"
"5309","Hogsmeade",2,2016,"Astralagus umbelletus",2,10.8,"2016KO238"
"5310","Hogsmeade",2,2016,"Alopecurus alpinus",2,10.4,"2016KO248"
"5311","Hogsmeade",2,2016,"Dryas integrifolia",5,4.6,"2016KO258"
"5312","Hogsmeade",2,2016,"Alopecurus alpinus",2,4.9,"2016KO268"
"5313","Hogsmeade",2,2016,"Alopecurus alpinus",5,4.9,"2016KO288"
"5314","Hogsmeade",2,2016,"Alopecurus alpinus",3,6.3,"2016KO298"
"5315","Hogsmeade",2,2016,"Alopecurus alpinus",2,10.6,"2016KO2108"
"5316","Hogsmeade",2,2016,"Alopecurus alpinus",2,6,"2016KO219"
"5317","Hogsmeade",2,2016,"Dryas integrifolia",3,4.3,"2016KO229"
"5318","Hogsmeade",2,2016,"Alopecurus alpinus",2,4,"2016KO239"
"5319","Hogsmeade",2,2016,"Alopecurus alpinus",2,11.6,"2016KO249"
"5320","Hogsmeade",2,2016,"Dryas integrifolia",3,5.1,"2016KO259"
"5321","Hogsmeade",2,2016,"Alopecurus alpinus",2,10.3,"2016KO279"
"5322","Hogsmeade",2,2016,"Alopecurus alpinus",2,11,"2016KO289"
"5323","Hogsmeade",2,2016,"Alopecurus alpinus",3,14.1,"2016KO299"
"5324","Hogsmeade",2,2016,"YALix arctica",2,6.1,"2016KO2110"
"5325","Hogsmeade",2,2016,"Alopecurus alpinus",2,6,"2016KO2210"
"5326","Hogsmeade",2,2016,"Alopecurus alpinus",2,39.6,"2016KO2310"
"5327","Hogsmeade",2,2016,"Alopecurus alpinus",2,9,"2016KO2410"
"5328","Hogsmeade",2,2016,"Alopecurus alpinus",2,10.1,"2016KO2510"
"5329","Hogsmeade",2,2016,"Alopecurus alpinus",2,10.3,"2016KO2610"
"5330","Hogsmeade",2,2016,"Alopecurus alpinus",5,9.5,"2016KO2710"
"5331","Hogsmeade",2,2016,"Poa arctica",2,34.3,"2016KO21010"
"5332","Hogsmeade",1,2016,"XXXbareground",2,0,"2016KO111"
"5333","Hogsmeade",1,2016,"Alopecurus alpinus",5,3.1,"2016KO131"
"5334","Hogsmeade",1,2016,"Alopecurus alpinus",2,3.6,"2016KO141"
"5335","Hogsmeade",1,2016,"Alopecurus alpinus",2,3.5,"2016KO151"
"5336","Hogsmeade",1,2016,"Alopecurus alpinus",3,8.8,"2016KO161"
"5337","Hogsmeade",1,2016,"Alopecurus alpinus",2,5.4,"2016KO191"
"5338","Hogsmeade",1,2016,"YALix arctica",2,3,"2016KO1101"
"5339","Hogsmeade",1,2016,"Alopecurus alpinus",2,1.1,"2016KO112"
"5340","Hogsmeade",1,2016,"Alopecurus alpinus",2,9.1,"2016KO122"
"5341","Hogsmeade",1,2016,"Alopecurus alpinus",2,19.8,"2016KO152"
"5342","Hogsmeade",1,2016,"Dryas integrifolia",3,5,"2016KO192"
"5343","Hogsmeade",1,2016,"Astralagus umbelletus",2,4.8,"2016KO1102"
"5344","Hogsmeade",1,2016,"XXXlitter",2,0.6,"2016KO113"
"5345","Hogsmeade",1,2016,"Alopecurus alpinus",2,4.9,"2016KO133"
"5346","Hogsmeade",1,2016,"Alopecurus alpinus",3,4,"2016KO143"
"5347","Hogsmeade",1,2016,"YALix arctica",2,3.5,"2016KO153"
"5348","Hogsmeade",1,2016,"Alopecurus alpinus",3,16.8,"2016KO163"
"5349","Hogsmeade",1,2016,"Alopecurus alpinus",2,3.3,"2016KO173"
"5350","Hogsmeade",1,2016,"Astralagus umbelletus",2,8.9,"2016KO193"
"5351","Hogsmeade",1,2016,"Oxytropis nigrescens",2,1.9,"2016KO124"
"5352","Hogsmeade",1,2016,"Alopecurus alpinus",3,4,"2016KO134"
"5353","Hogsmeade",1,2016,"Alopecurus alpinus",2,11.6,"2016KO144"
"5354","Hogsmeade",1,2016,"Dryas integrifolia",2,1.5,"2016KO154"
"5355","Hogsmeade",1,2016,"Dryas integrifolia",3,3.3,"2016KO164"
"5356","Hogsmeade",1,2016,"Alopecurus alpinus",2,6.4,"2016KO194"
"5357","Hogsmeade",1,2016,"Dryas integrifolia",2,3.5,"2016KO115"
"5358","Hogsmeade",1,2016,"Dryas integrifolia",2,0.6,"2016KO125"
"5359","Hogsmeade",1,2016,"YALix arctica",2,3.3,"2016KO135"
"5360","Hogsmeade",1,2016,"Dryas integrifolia",2,1.3,"2016KO145"
"5361","Hogsmeade",1,2016,"Alopecurus alpinus",2,3.4,"2016KO155"
"5362","Hogsmeade",1,2016,"Festuca baffinensis",2,19.5,"2016KO185"
"5363","Hogsmeade",1,2016,"Alopecurus alpinus",2,6,"2016KO195"
"5364","Hogsmeade",1,2016,"Dryas integrifolia",2,3.5,"2016KO116"
"5365","Hogsmeade",1,2016,"Alopecurus alpinus",2,1.9,"2016KO126"
"5366","Hogsmeade",1,2016,"Alopecurus alpinus",2,4,"2016KO136"
"5367","Hogsmeade",1,2016,"Oxytropis campestris",2,5.9,"2016KO186"
"5368","Hogsmeade",1,2016,"Alopecurus alpinus",2,6.8,"2016KO1106"
"5369","Hogsmeade",1,2016,"Festuca baffinensis",2,4.9,"2016KO117"
"5370","Hogsmeade",1,2016,"Alopecurus alpinus",2,8.8,"2016KO127"
"5371","Hogsmeade",1,2016,"Alopecurus alpinus",2,6.6,"2016KO147"
"5372","Hogsmeade",1,2016,"Alopecurus alpinus",2,18.4,"2016KO157"
"5373","Hogsmeade",1,2016,"Alopecurus alpinus",2,10.5,"2016KO187"
"5374","Hogsmeade",1,2016,"Alopecurus alpinus",2,15.4,"2016KO1107"
"5375","Hogsmeade",1,2016,"YALix arctica",2,3.1,"2016KO118"
"5376","Hogsmeade",1,2016,"YALix arctica",2,1.9,"2016KO128"
"5377","Hogsmeade",1,2016,"Alopecurus alpinus",2,5.4,"2016KO138"
"5378","Hogsmeade",1,2016,"Poa arctica",2,33.9,"2016KO158"
"5379","Hogsmeade",1,2016,"Astralagus umbelletus",2,6.6,"2016KO178"
"5380","Hogsmeade",1,2016,"Dryas integrifolia",2,11.1,"2016KO188"
"5381","Hogsmeade",1,2016,"YALix arctica",2,9,"2016KO198"
"5382","Hogsmeade",1,2016,"Dryas integrifolia",2,11.9,"2016KO119"
"5383","Hogsmeade",1,2016,"Alopecurus alpinus",2,3,"2016KO129"
"5384","Hogsmeade",1,2016,"XXXlitter",2,0.1,"2016KO139"
"5385","Hogsmeade",1,2016,"Alopecurus alpinus",2,4,"2016KO149"
"5386","Hogsmeade",1,2016,"Alopecurus alpinus",2,19.1,"2016KO169"
"5387","Hogsmeade",1,2016,"Alopecurus alpinus",2,10.5,"2016KO189"
"5388","Hogsmeade",1,2016,"Alopecurus alpinus",2,10.9,"2016KO199"
"5389","Hogsmeade",1,2016,"Astralagus umbelletus",2,8,"2016KO1109"
"5390","Hogsmeade",1,2016,"YALix arctica",2,4,"2016KO1110"
"5391","Hogsmeade",1,2016,"Alopecurus alpinus",2,5.5,"2016KO1210"
"5392","Hogsmeade",1,2016,"Alopecurus alpinus",2,18.1,"2016KO1310"
"5393","Hogsmeade",1,2016,"Alopecurus alpinus",2,10.4,"2016KO1410"
"5394","Hogsmeade",1,2016,"Alopecurus alpinus",2,11,"2016KO1710"
"5395","Hogsmeade",1,2016,"Alopecurus alpinus",2,39,"2016KO11010"
"5396","Narnia",1,2016,"YALix pulchra",3,33.1,"2016HE121"
"5397","Narnia",1,2016,"DEGophorum vaginatum",7,36.3,"2016HE131"
"5398","Narnia",1,2016,"DEGophorum vaginatum",7,9.5,"2016HE151"
"5399","Narnia",1,2016,"DEGophorum vaginatum",7,34.4,"2016HE171"
"5400","Narnia",1,2016,"YALix pulchra",2,10.6,"2016HE171"
"5401","Narnia",1,2016,"DEGophorum vaginatum",8,11.4,"2016HE181"
"5402","Narnia",1,2016,"DEGophorum vaginatum",3,6.9,"2016HE191"
"5403","Narnia",1,2016,"DEGophorum vaginatum",3,15.4,"2016HE112"
"5404","Narnia",1,2016,"DEGophorum vaginatum",6,19.5,"2016HE122"
"5405","Narnia",1,2016,"YALix pulchra",2,13.5,"2016HE132"
"5406","Narnia",1,2016,"DEGophorum vaginatum",3,14.5,"2016HE162"
"5407","Narnia",1,2016,"YALix pulchra",2,13.4,"2016HE182"
"5408","Narnia",1,2016,"Poa arctica",2,6.3,"2016HE192"
"5409","Narnia",1,2016,"DEGophorum vaginatum",2,4.3,"2016HE1102"
"5410","Narnia",1,2016,"YALix pulchra",5,15.4,"2016HE113"
"5411","Narnia",1,2016,"DEGophorum vaginatum",8,15,"2016HE123"
"5412","Narnia",1,2016,"YALix pulchra",2,10.4,"2016HE123"
"5413","Narnia",1,2016,"DEGophorum vaginatum",6,14.6,"2016HE133"
"5414","Narnia",1,2016,"DEGophorum vaginatum",5,15.3,"2016HE143"
"5415","Narnia",1,2016,"DEGophorum vaginatum",5,13.1,"2016HE163"
"5416","Narnia",1,2016,"YALix pulchra",2,11.6,"2016HE173"
"5417","Narnia",1,2016,"Pedicularis capitata",2,4.3,"2016HE183"
"5418","Narnia",1,2016,"Arctagrostis latifolia",2,39.6,"2016HE114"
"5419","Narnia",1,2016,"Kobresia myotosoides",2,36.6,"2016HE134"
"5420","Narnia",1,2016,"YALix pulchra",2,13,"2016HE174"
"5421","Narnia",1,2016,"DEGophorum vaginatum",5,11.1,"2016HE194"
"5422","Narnia",1,2016,"DEGophorum vaginatum",5,8.8,"2016HE1104"
"5423","Narnia",1,2016,"Arctagrostis latifolia",2,48.1,"2016HE115"
"5424","Narnia",1,2016,"YALix pulchra",3,19.5,"2016HE115"
"5425","Narnia",1,2016,"YALix pulchra",2,15.4,"2016HE155"
"5426","Narnia",1,2016,"DEGophorum vaginatum",3,15.3,"2016HE165"
"5427","Narnia",1,2016,"YALix pulchra",2,14.6,"2016HE165"
"5428","Narnia",1,2016,"DEGophorum vaginatum",2,16.1,"2016HE175"
"5429","Narnia",1,2016,"DEGophorum vaginatum",3,10.4,"2016HE185"
"5430","Narnia",1,2016,"DEGophorum vaginatum",5,14,"2016HE195"
"5431","Narnia",1,2016,"YALix pulchra",2,13.1,"2016HE195"
"5432","Narnia",1,2016,"DEGophorum vaginatum",5,18,"2016HE1105"
"5433","Narnia",1,2016,"YALix pulchra",2,15.5,"2016HE116"
"5434","Narnia",1,2016,"YALix pulchra",2,19.6,"2016HE136"
"5435","Narnia",1,2016,"YALix pulchra",2,16.4,"2016HE146"
"5436","Narnia",1,2016,"YALix pulchra",2,14.4,"2016HE156"
"5437","Narnia",1,2016,"YALix pulchra",5,18.8,"2016HE176"
"5438","Narnia",1,2016,"YALix pulchra",2,14.4,"2016HE186"
"5439","Narnia",1,2016,"DEGophorum vaginatum",3,13.8,"2016HE196"
"5440","Narnia",1,2016,"DEGophorum vaginatum",5,8.5,"2016HE117"
"5441","Narnia",1,2016,"YALix pulchra",3,33.3,"2016HE137"
"5442","Narnia",1,2016,"YALix pulchra",5,33.6,"2016HE147"
"5443","Narnia",1,2016,"DEGophorum vaginatum",5,31.4,"2016HE167"
"5444","Narnia",1,2016,"YALix pulchra",2,15.5,"2016HE167"
"5445","Narnia",1,2016,"DEGophorum vaginatum",5,19.9,"2016HE177"
"5446","Narnia",1,2016,"YALix pulchra",2,15.4,"2016HE177"
"5447","Narnia",1,2016,"YALix pulchra",2,14.3,"2016HE187"
"5448","Narnia",1,2016,"DEGophorum vaginatum",5,10.5,"2016HE197"
"5449","Narnia",1,2016,"Poa arctica",5,39,"2016HE118"
"5450","Narnia",1,2016,"YALix pulchra",2,11.9,"2016HE118"
"5451","Narnia",1,2016,"YALix pulchra",2,19.3,"2016HE148"
"5452","Narnia",1,2016,"DEGophorum vaginatum",5,5.4,"2016HE158"
"5453","Narnia",1,2016,"DEGophorum vaginatum",2,4.4,"2016HE168"
"5454","Narnia",1,2016,"DEGophorum vaginatum",6,6,"2016HE178"
"5455","Narnia",1,2016,"Poa arctica",2,9.8,"2016HE188"
"5456","Narnia",1,2016,"DEGophorum vaginatum",5,13.9,"2016HE198"
"5457","Narnia",1,2016,"YALix pulchra",2,16.5,"2016HE139"
"5458","Narnia",1,2016,"DEGophorum vaginatum",3,5.1,"2016HE169"
"5459","Narnia",1,2016,"DEGophorum vaginatum",3,6.4,"2016HE199"
"5460","Narnia",1,2016,"DEGophorum vaginatum",3,15.5,"2016HE1109"
"5461","Narnia",1,2016,"Poa arctica",2,16.6,"2016HE1210"
"5462","Narnia",1,2016,"DEGophorum vaginatum",20,36.3,"2016HE1410"
"5463","Narnia",1,2016,"DEGophorum vaginatum",2,6,"2016HE1510"
"5464","Narnia",1,2016,"DEGophorum vaginatum",2,16.5,"2016HE1710"
"5465","Narnia",1,2016,"Arctagrostis latifolia",7,45.4,"2016HE1810"
"5466","Narnia",1,2016,"Arctagrostis latifolia",2,5.8,"2016HE11010"
"5467","Narnia",2,2016,"YALix reticulata",2,5.9,"2016HE211"
"5468","Narnia",2,2016,"Arctagrostis latifolia",2,9.5,"2016HE221"
"5469","Narnia",2,2016,"YALix pulchra",2,10.5,"2016HE241"
"5470","Narnia",2,2016,"Poa arctica",2,18.3,"2016HE251"
"5471","Narnia",2,2016,"YALix pulchra",2,13.9,"2016HE251"
"5472","Narnia",2,2016,"Poa arctica",3,31.5,"2016HE261"
"5473","Narnia",2,2016,"Kobresia myotosoides",2,33,"2016HE271"
"5474","Narnia",2,2016,"YALix pulchra",3,11,"2016HE271"
"5475","Narnia",2,2016,"YALix pulchra",5,9.4,"2016HE281"
"5476","Narnia",2,2016,"YALix pulchra",2,6,"2016HE291"
